0.0,0.0
0.21496556332590294,0.9766216291809704
0.4302472154203796,1.953173629983576
0.6458453990535566,2.9296557973651147
0.8617605579316656,3.9060679256012865
1.0779931366995097,4.882409808283493
1.2945435809429418,5.8586812383161355
1.511412337191345,6.8348820079139
1.7285998529201265,7.811011908599033
1.9461065765532068,8.787070731198572
2.1639329574655353,9.763058265841629
2.382079445985592,10.738974301956603
2.6005464933979168,11.714818628268421
2.8193345519456305,12.690591032795751
3.0384440748329817,13.666291302848233
3.257875516227774,14.641919225023177
3.4776293312641338,15.617474585203706
3.6977059760448965,16.592957168555163
3.9181059076442146,17.568366759522466
4.138829584110132,18.54370314182725
4.3598774644671465,19.518966098464922
4.581250008718814,20.49415541170187
4.802947677850319,21.469270863072445
5.024970933831091,22.444312233376138
5.247320239617401,23.41927930267455
5.469996059154971,24.39417185028853
5.692998857381605,25.368989654795136
5.916329100229815,26.34373249402472
6.13998725462945,27.318400145057907
6.363973788510342,28.29299238422259
6.58828917080496,29.26750898709091
6.812933871451069,30.241949728476257
7.037908361394383,31.21631438243017
7.263213112591259,32.19060272223935
7.4888485980113515,33.16481452042249
7.714815291640324,34.13894954872727
7.941113668482541,35.11300757812725
8.167744204563753,36.0869883788187
8.394707376933821,37.060891720217484
8.622003663669446,38.03471737095595
8.849633543876864,39.00846509887974
9.077597497694613,39.982134671044655
9.305896006296251,40.95572585371335
9.534529551893122,41.92923841235232
9.763498617737099,42.90267211162852
9.992803688123352,43.876026715406184
10.22244524839312,44.84930198674356
10.452423784936494,45.82249768788971
10.682739785195217,46.795613580281184
10.91339373766544,47.76864942453865
11.144386131900564,48.74160498046376
11.375717458514043,49.714480007035654
11.607388209182176,50.6872742624077
11.839398876646982,51.65998750390416
12.071749954718978,52.63261948801676
12.304441938280071,53.60516997040126
12.537475323286372,54.57763870587428
12.77085060677108,55.55002544840957
13.004568286847341,56.52232995113479
13.238628862711096,57.49455196632798
13.473032834644005,58.46669124541408
13.707780704016296,59.43874753896148
13.942872973289703,60.41072059667854
14.178310146020339,61.38261016741001
14.414092726861611,62.35441599913351
14.650221221567175,63.32613783895602
14.886696136993821,64.29777543311032
15.123517981104452,65.26932852695136
15.360687262970988,66.24079686495263
15.598204492777349,67.21218019070265
15.8360701818224,68.18347824690126
16.074284842522957,69.15469077535599
16.312848988416704,70.12581751697837
16.551763134165213,71.09685821178027
16.79102779555696,72.06781259887015
17.0306434895103,73.03868041644954
17.27061073407647,74.00946140180896
17.51093004844262,74.98015529132445
17.75160195293486,75.95076182045372
17.992626969021227,76.92128072373218
18.234005619314836,77.89171173476947
18.47573842757682,78.86205458624534
18.717825918719456,79.83230900990588
18.960268618809124,80.80247473655942
19.203067055069646,81.77255149607355
19.44622175588513,82.74253901737028
19.689733250803084,83.71243702842233
19.93360207053764,84.68224525624953
20.17782874697253,85.65196342691439
20.422413813164262,86.62159126551845
20.66735780334526,87.59112849619817
20.912661252927013,88.5605748421211
21.15832469850313,89.52993002548149
21.404348677852578,90.49919376749656
21.650733729942793,91.46836578840225
21.89748039493289,92.43744580744934
22.144589214176783,93.40643354289901
22.392060730226433,94.37532871201901
22.63989548683497,95.34413103107939
22.888094028959955,96.31284021534836
23.136656902766546,97.28145597908801
23.385584655630765,98.2499780355503
23.63487783614267,99.21840609697264
23.88453699410962,100.18673987457375
24.134562680559505,101.15497907854933
24.384955447744016,102.12312341806779
24.63571584914188,103.09117260126604
24.88684443946216,104.059126335245
25.138341774647493,105.02698432606527
25.390208411877396,105.99474627874292
